#Ensembl gene	external name	external name source	biotype	status	chromosome	start	end	strand	source	description
ENSG00000166949	SMAD3	HGNC	protein_coding	KNOWN	15	67356101	67487533	1	ensembl	SMAD family member 3 [Source:HGNC Symbol;Acc:6769]
ENSG00000166959	MS4A8B	HGNC	protein_coding	KNOWN	11	60467047	60483284	1	ensembl	membrane-spanning 4-domains, subfamily A, member 8B [Source:HGNC Symbol;Acc:13380]
ENSG00000166960	C18orf34	HGNC	protein_coding	KNOWN	18	30517367	31020685	-1	ensembl	chromosome 18 open reading frame 34 [Source:HGNC Symbol;Acc:29588]
ENSG00000166961	MS4A15	HGNC	protein_coding	KNOWN	11	60524426	60544205	1	ensembl	membrane-spanning 4-domains, subfamily A, member 15 [Source:HGNC Symbol;Acc:28573]
ENSG00000166963	MAP1A	HGNC	protein_coding	KNOWN	15	43803156	43829571	1	ensembl	microtubule-associated protein 1A [Source:HGNC Symbol;Acc:6835]
ENSG00000166965	RCCD1	HGNC	protein_coding	KNOWN	15	91498100	91506349	1	ensembl	RCC1 domain containing 1 [Source:HGNC Symbol;Acc:30457]
ENSG00000166971	AKTIP	HGNC	protein_coding	KNOWN	16	53525291	53538323	-1	ensembl	AKT interacting protein [Source:HGNC Symbol;Acc:16710]
ENSG00000166974	MAPRE2	HGNC	protein_coding	KNOWN	18	32556892	32725381	1	ensembl	microtubule-associated protein, RP/EB family, member 2 [Source:HGNC Symbol;Acc:6891]
ENSG00000166979	FAM176C	HGNC	protein_coding	KNOWN	21	33784314	33887707	1	ensembl	family with sequence similarity 176, member C [Source:HGNC Symbol;Acc:13239]
ENSG00000166984	TCP10L2	HGNC	protein_coding	KNOWN	6	167559902	167610401	1	ensembl	t-complex 10-like 2 (mouse) [Source:HGNC Symbol;Acc:21254]
ENSG00000166986	MARS	HGNC	protein_coding	KNOWN	12	57869228	57911352	1	ensembl	methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:6898]
ENSG00000166987	MBD6	HGNC	protein_coding	KNOWN	12	57914493	57923931	1	ensembl	methyl-CpG binding domain protein 6 [Source:HGNC Symbol;Acc:20445]
ENSG00000166997	CNPY4	HGNC	protein_coding	KNOWN	7	99717236	99723134	1	ensembl	canopy 4 homolog (zebrafish) [Source:HGNC Symbol;Acc:28631]
ENSG00000167004	PDIA3	HGNC	protein_coding	KNOWN	15	44038590	44065477	1	ensembl	protein disulfide isomerase family A, member 3 [Source:HGNC Symbol;Acc:4606]
ENSG00000167005	NUDT21	HGNC	protein_coding	KNOWN	16	56463045	56486111	-1	ensembl	nudix (nucleoside diphosphate linked moiety X)-type motif 21 [Source:HGNC Symbol;Acc:13870]
ENSG00000167011	NAT16	HGNC	protein_coding	KNOWN	7	100813774	100823557	-1	ensembl	N-acetyltransferase 16 (GCN5-related, putative) [Source:HGNC Symbol;Acc:22030]
ENSG00000167014	C15orf43	HGNC	protein_coding	KNOWN	15	45248900	45271427	1	ensembl	chromosome 15 open reading frame 43 [Source:HGNC Symbol;Acc:28520]
ENSG00000167034	NKX3-1	HGNC	protein_coding	KNOWN	8	23536206	23540440	-1	ensembl	NK3 homeobox 1 [Source:HGNC Symbol;Acc:7838]
ENSG00000167037	SGSM1	HGNC	protein_coding	KNOWN	22	25202188	25323545	1	ensembl	small G protein signaling modulator 1 [Source:HGNC Symbol;Acc:29410]
ENSG00000167046	RP11-93B14.6	Clone_based_vega_gene	protein_coding	KNOWN	20	61272071	61274656	-1	ensembl	HCG2018282; Novel protein (FLJ32154); Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q5JT57]
ENSG00000167065	DUSP18	HGNC	protein_coding	KNOWN	22	31048038	31063877	-1	ensembl	dual specificity phosphatase 18 [Source:HGNC Symbol;Acc:18484]
ENSG00000167074	TEF	HGNC	protein_coding	KNOWN	22	41763337	41795330	1	ensembl	thyrotrophic embryonic factor [Source:HGNC Symbol;Acc:11722]
ENSG00000167077	MEI1	HGNC	protein_coding	KNOWN	22	42095503	42195460	1	ensembl	meiosis inhibitor 1 [Source:HGNC Symbol;Acc:28613]
ENSG00000167080	B4GALNT2	HGNC	protein_coding	KNOWN	17	47209822	47247351	1	ensembl	beta-1,4-N-acetyl-galactosaminyl transferase 2 [Source:HGNC Symbol;Acc:24136]
ENSG00000167081	PBX3	HGNC	protein_coding	KNOWN	9	128509624	128729656	1	ensembl	pre-B-cell leukemia homeobox 3 [Source:HGNC Symbol;Acc:8634]
ENSG00000167083	GNGT2	HGNC	protein_coding	KNOWN	17	47280153	47287936	-1	ensembl	guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2 [Source:HGNC Symbol;Acc:4412]
ENSG00000167085	PHB	HGNC	protein_coding	KNOWN	17	47481414	47492246	-1	ensembl	prohibitin [Source:HGNC Symbol;Acc:8912]
ENSG00000167088	SNRPD1	HGNC	protein_coding	KNOWN	18	19192260	19210204	1	ensembl	small nuclear ribonucleoprotein D1 polypeptide 16kDa [Source:HGNC Symbol;Acc:11158]
ENSG00000167094	TTC16	HGNC	protein_coding	KNOWN	9	130478345	130493879	1	ensembl	tetratricopeptide repeat domain 16 [Source:HGNC Symbol;Acc:26536]
ENSG00000167098	SUN5	HGNC	protein_coding	KNOWN	20	31571579	31592239	-1	ensembl	Sad1 and UNC84 domain containing 5 [Source:HGNC Symbol;Acc:16252]
ENSG00000167100	SAMD14	HGNC	protein_coding	KNOWN	17	48187404	48207246	-1	ensembl	sterile alpha motif domain containing 14 [Source:HGNC Symbol;Acc:27312]
ENSG00000167103	PIP5KL1	HGNC	protein_coding	KNOWN	9	130683158	130693076	-1	ensembl	phosphatidylinositol-4-phosphate 5-kinase-like 1 [Source:HGNC Symbol;Acc:28711]
ENSG00000167104	BPIFB6	HGNC	protein_coding	KNOWN	20	31619454	31631853	1	ensembl	BPI fold containing family B, member 6 [Source:HGNC Symbol;Acc:16504]
ENSG00000167105	TMEM92	HGNC	protein_coding	KNOWN	17	48348767	48358844	1	ensembl	transmembrane protein 92 [Source:HGNC Symbol;Acc:26579]
ENSG00000167106	FAM102A	HGNC	protein_coding	KNOWN	9	130702858	130742812	-1	ensembl	family with sequence similarity 102, member A [Source:HGNC Symbol;Acc:31419]
ENSG00000167107	ACSF2	HGNC	protein_coding	KNOWN	17	48503519	48552206	1	ensembl	acyl-CoA synthetase family member 2 [Source:HGNC Symbol;Acc:26101]
ENSG00000167110	GOLGA2	HGNC	protein_coding	KNOWN	9	131018108	131038274	-1	ensembl	golgin A2 [Source:HGNC Symbol;Acc:4425]
ENSG00000167112	TRUB2	HGNC	protein_coding	KNOWN	9	131071382	131085021	-1	ensembl	TruB pseudouridine (psi) synthase homolog 2 (E. coli) [Source:HGNC Symbol;Acc:17170]
ENSG00000167113	COQ4	HGNC	protein_coding	KNOWN	9	131084815	131096351	1	ensembl	coenzyme Q4 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:19693]
ENSG00000167114	SLC27A4	HGNC	protein_coding	KNOWN	9	131102925	131123502	1	ensembl	solute carrier family 27 (fatty acid transporter), member 4 [Source:HGNC Symbol;Acc:10998]
ENSG00000167118	URM1	HGNC	protein_coding	KNOWN	9	131133598	131153015	1	ensembl	ubiquitin related modifier 1 [Source:HGNC Symbol;Acc:28378]
ENSG00000167123	CERCAM	HGNC	protein_coding	KNOWN	9	131174030	131199627	1	ensembl	cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:23723]
ENSG00000167130	DOLPP1	HGNC	protein_coding	KNOWN	9	131843379	131852717	1	ensembl	dolichyl pyrophosphate phosphatase 1 [Source:HGNC Symbol;Acc:29565]
ENSG00000167131	CCDC103	HGNC	protein_coding	KNOWN	17	42977084	42982758	1	ensembl	coiled-coil domain containing 103 [Source:HGNC Symbol;Acc:32700]
ENSG00000167136	ENDOG	HGNC	protein_coding	KNOWN	9	131580753	131584956	1	ensembl	endonuclease G [Source:HGNC Symbol;Acc:3346]
ENSG00000167139	TBC1D21	HGNC	protein_coding	KNOWN	15	74165949	74181555	1	ensembl	TBC1 domain family, member 21 [Source:HGNC Symbol;Acc:28536]
ENSG00000167157	PRRX2	HGNC	protein_coding	KNOWN	9	132427920	132484875	1	ensembl	paired related homeobox 2 [Source:HGNC Symbol;Acc:21338]
ENSG00000167159	C17orf69	HGNC	protein_coding	KNOWN	17	43717670	43719667	1	ensembl	chromosome 17 open reading frame 69 [Source:HGNC Symbol;Acc:26327]
ENSG00000167165	UGT1A6	HGNC	protein_coding	KNOWN	2	234600253	234681946	1	ensembl	UDP glucuronosyltransferase 1 family, polypeptide A6 [Source:HGNC Symbol;Acc:12538]
ENSG00000167173	C15orf39	HGNC	protein_coding	KNOWN	15	75487984	75504510	1	ensembl	chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:24497]
ENSG00000167178	ISLR2	HGNC	protein_coding	KNOWN	15	74392652	74430881	1	ensembl	immunoglobulin superfamily containing leucine-rich repeat 2 [Source:HGNC Symbol;Acc:29286]
ENSG00000167182	SP2	HGNC	protein_coding	KNOWN	17	45973516	46006323	1	ensembl	Sp2 transcription factor [Source:HGNC Symbol;Acc:11207]
ENSG00000167183	PRR15L	HGNC	protein_coding	KNOWN	17	46029336	46035110	-1	ensembl	proline rich 15-like [Source:HGNC Symbol;Acc:28149]
ENSG00000167186	COQ7	HGNC	protein_coding	KNOWN	16	19078921	19091417	1	ensembl	coenzyme Q7 homolog, ubiquinone (yeast) [Source:HGNC Symbol;Acc:2244]
ENSG00000167191	GPRC5B	HGNC	protein_coding	KNOWN	16	19868616	19897489	-1	ensembl	G protein-coupled receptor, family C, group 5, member B [Source:HGNC Symbol;Acc:13308]
ENSG00000167193	CRK	HGNC	protein_coding	KNOWN	17	1323983	1366456	-1	ensembl	v-crk sarcoma virus CT10 oncogene homolog (avian) [Source:HGNC Symbol;Acc:2362]
ENSG00000167194	C16orf92	HGNC	protein_coding	KNOWN	16	30034655	30039057	1	ensembl	chromosome 16 open reading frame 92 [Source:HGNC Symbol;Acc:26346]
ENSG00000167195	GOLGA6C	HGNC	protein_coding	KNOWN	15	75550940	75562540	1	ensembl	golgin A6 family, member C [Source:HGNC Symbol;Acc:32206]
ENSG00000167196	FBXO22	HGNC	protein_coding	KNOWN	15	76196200	76227609	1	ensembl	F-box protein 22 [Source:HGNC Symbol;Acc:13593]
ENSG00000167202	TBC1D2B	HGNC	protein_coding	KNOWN	15	78276378	78370066	-1	ensembl	TBC1 domain family, member 2B [Source:HGNC Symbol;Acc:29183]
ENSG00000167207	NOD2	HGNC	protein_coding	KNOWN	16	50727514	50766988	1	ensembl	nucleotide-binding oligomerization domain containing 2 [Source:HGNC Symbol;Acc:5331]
ENSG00000167208	SNX20	HGNC	protein_coding	KNOWN	16	50700211	50715264	-1	ensembl	sorting nexin 20 [Source:HGNC Symbol;Acc:30390]
ENSG00000167210	LOXHD1	HGNC	protein_coding	KNOWN	18	44056935	44236996	-1	ensembl	lipoxygenase homology domains 1 [Source:HGNC Symbol;Acc:26521]
ENSG00000167216	KATNAL2	HGNC	protein_coding	KNOWN	18	44526787	44628613	1	ensembl	katanin p60 subunit A-like 2 [Source:HGNC Symbol;Acc:25387]
ENSG00000167220	HDHD2	HGNC	protein_coding	KNOWN	18	44633782	44676871	-1	ensembl	haloacid dehalogenase-like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:25364]
ENSG00000167230	C17orf78	HGNC	protein_coding	KNOWN	17	35732985	35749660	1	ensembl	chromosome 17 open reading frame 78 [Source:HGNC Symbol;Acc:26831]
ENSG00000167232	ZNF91	HGNC	protein_coding	KNOWN	19	23540501	23578269	-1	ensembl	zinc finger protein 91 [Source:HGNC Symbol;Acc:13166]
ENSG00000167236	CCL23	HGNC	protein_coding	KNOWN	17	34340097	34345005	-1	ensembl	chemokine (C-C motif) ligand 23 [Source:HGNC Symbol;Acc:10622]
ENSG00000167244	IGF2	HGNC	protein_coding	KNOWN	11	2150342	2182439	-1	ensembl	insulin-like growth factor 2 (somatomedin A) [Source:HGNC Symbol;Acc:5466]
ENSG00000167257	RNF214	HGNC	protein_coding	KNOWN	11	117103341	117157161	1	ensembl	ring finger protein 214 [Source:HGNC Symbol;Acc:25335]
ENSG00000167258	CDK12	HGNC	protein_coding	KNOWN	17	37617739	37721160	1	ensembl	cyclin-dependent kinase 12 [Source:HGNC Symbol;Acc:24224]
ENSG00000167261	DPEP2	HGNC	protein_coding	KNOWN	16	68021297	68034489	-1	ensembl	dipeptidase 2 [Source:HGNC Symbol;Acc:23028]
ENSG00000167264	DUS2L	HGNC	protein_coding	KNOWN	16	68021649	68113223	1	ensembl	dihydrouridine synthase 2-like, SMM1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26014]
ENSG00000167272	POP5	HGNC	protein_coding	KNOWN	12	121016567	121019201	-1	ensembl	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae) [Source:HGNC Symbol;Acc:17689]
ENSG00000167280	ENGASE	HGNC	protein_coding	KNOWN	17	77071019	77084681	1	ensembl	endo-beta-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:24622]
ENSG00000167281	RBFOX3	HGNC	protein_coding	KNOWN	17	77085428	77613550	-1	ensembl	RNA binding protein, fox-1 homolog (C. elegans) 3 [Source:HGNC Symbol;Acc:27097]
ENSG00000167283	ATP5L	HGNC	protein_coding	KNOWN	11	118271869	118302211	1	ensembl	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G [Source:HGNC Symbol;Acc:14247]
ENSG00000167286	CD3D	HGNC	protein_coding	KNOWN	11	118209669	118213459	-1	ensembl	CD3d molecule, delta (CD3-TCR complex) [Source:HGNC Symbol;Acc:1673]
ENSG00000167291	TBC1D16	HGNC	protein_coding	KNOWN	17	77906142	78009647	-1	ensembl	TBC1 domain family, member 16 [Source:HGNC Symbol;Acc:28356]
ENSG00000167302	C17orf56	HGNC	protein_coding	KNOWN	17	79202077	79212891	-1	ensembl	chromosome 17 open reading frame 56 [Source:HGNC Symbol;Acc:26458]
ENSG00000167306	MYO5B	HGNC	protein_coding	KNOWN	18	47349156	47721451	-1	ensembl	myosin VB [Source:HGNC Symbol;Acc:7603]
ENSG00000167311	ART5	HGNC	protein_coding	KNOWN	11	3659733	3663546	-1	ensembl	ADP-ribosyltransferase 5 [Source:HGNC Symbol;Acc:24049]
ENSG00000167315	ACAA2	HGNC	protein_coding	KNOWN	18	47309869	47340273	-1	ensembl	acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:83]
ENSG00000167323	STIM1	HGNC	protein_coding	KNOWN	11	3875757	4114439	1	ensembl	stromal interaction molecule 1 [Source:HGNC Symbol;Acc:11386]
ENSG00000167325	RRM1	HGNC	protein_coding	KNOWN	11	4115937	4160106	1	ensembl	ribonucleotide reductase M1 [Source:HGNC Symbol;Acc:10451]
ENSG00000167332	OR51E2	HGNC	protein_coding	KNOWN	11	4701401	4719084	-1	ensembl	olfactory receptor, family 51, subfamily E, member 2 [Source:HGNC Symbol;Acc:15195]
ENSG00000167333	TRIM68	HGNC	protein_coding	KNOWN	11	4619902	4629489	-1	ensembl	tripartite motif containing 68 [Source:HGNC Symbol;Acc:21161]
ENSG00000167346	MMP26	HGNC	protein_coding	KNOWN	11	4726157	5013659	1	ensembl	matrix metallopeptidase 26 [Source:HGNC Symbol;Acc:14249]
ENSG00000167359	OR51I1	HGNC	protein_coding	KNOWN	11	5451898	5489943	-1	ensembl	olfactory receptor, family 51, subfamily I, member 1 [Source:HGNC Symbol;Acc:15200]
ENSG00000167360	OR51Q1	HGNC	protein_coding	KNOWN	11	5443341	5444436	1	ensembl	olfactory receptor, family 51, subfamily Q, member 1 [Source:HGNC Symbol;Acc:14851]
ENSG00000167363	FN3K	HGNC	protein_coding	KNOWN	17	80693451	80709073	1	ensembl	fructosamine 3 kinase [Source:HGNC Symbol;Acc:24822]
ENSG00000167371	PRRT2	HGNC	protein_coding	KNOWN	16	29823177	29827201	1	ensembl	proline-rich transmembrane protein 2 [Source:HGNC Symbol;Acc:30500]
ENSG00000167377	ZNF23	HGNC	protein_coding	KNOWN	16	71481500	71496998	-1	ensembl	zinc finger protein 23 (KOX 16) [Source:HGNC Symbol;Acc:13023]
ENSG00000167378	IRGQ	HGNC	protein_coding	KNOWN	19	44088521	44100287	-1	ensembl	immunity-related GTPase family, Q [Source:HGNC Symbol;Acc:24868]
ENSG00000167380	ZNF226	HGNC	protein_coding	KNOWN	19	44669215	44681836	1	ensembl	zinc finger protein 226 [Source:HGNC Symbol;Acc:13019]
ENSG00000167383	ZNF229	HGNC	protein_coding	KNOWN	19	44930426	44952665	-1	ensembl	zinc finger protein 229 [Source:HGNC Symbol;Acc:13022]
ENSG00000167384	ZNF180	HGNC	protein_coding	KNOWN	19	44979861	45004574	-1	ensembl	zinc finger protein 180 [Source:HGNC Symbol;Acc:12970]
ENSG00000167393	PPP2R3B	HGNC	protein_coding	KNOWN	X	294698	347690	-1	ensembl	protein phosphatase 2, regulatory subunit B'', beta [Source:HGNC Symbol;Acc:13417]
ENSG00000167394	ZNF668	HGNC	protein_coding	KNOWN	16	31072164	31085641	-1	ensembl	zinc finger protein 668 [Source:HGNC Symbol;Acc:25821]
ENSG00000167395	ZNF646	HGNC	protein_coding	KNOWN	16	31085743	31095517	1	ensembl	zinc finger protein 646 [Source:HGNC Symbol;Acc:29004]
ENSG00000167397	VKORC1	HGNC	protein_coding	KNOWN	16	31102163	31107301	-1	ensembl	vitamin K epoxide reductase complex, subunit 1 [Source:HGNC Symbol;Acc:23663]
ENSG00000167414	GNG8	HGNC	protein_coding	KNOWN	19	47137333	47137939	-1	ensembl	guanine nucleotide binding protein (G protein), gamma 8 [Source:HGNC Symbol;Acc:19664]
ENSG00000167419	LPO	HGNC	protein_coding	KNOWN	17	56315787	56345878	1	ensembl	lactoperoxidase [Source:HGNC Symbol;Acc:6678]
ENSG00000167434	CA4	HGNC	protein_coding	KNOWN	17	58227302	58236902	1	ensembl	carbonic anhydrase IV [Source:HGNC Symbol;Acc:1375]
ENSG00000167447	SMG8	HGNC	protein_coding	KNOWN	17	57287371	57292608	1	ensembl	smg-8 homolog, nonsense mediated mRNA decay factor (C. elegans) [Source:HGNC Symbol;Acc:25551]
ENSG00000167459	AC004790.1	Clone_based_ensembl_gene	protein_coding	KNOWN	19	16124067	16152945	1	ensembl	
ENSG00000167460	TPM4	HGNC	protein_coding	KNOWN	19	16178317	16213813	1	ensembl	tropomyosin 4 [Source:HGNC Symbol;Acc:12013]
ENSG00000167461	RAB8A	HGNC	protein_coding	KNOWN	19	16222490	16244443	1	ensembl	RAB8A, member RAS oncogene family [Source:HGNC Symbol;Acc:7007]
ENSG00000167468	GPX4	HGNC	protein_coding	KNOWN	19	1103936	1106786	1	ensembl	glutathione peroxidase 4 [Source:HGNC Symbol;Acc:4556]
ENSG00000167470	MIDN	HGNC	protein_coding	KNOWN	19	1248552	1259139	1	ensembl	midnolin [Source:HGNC Symbol;Acc:16298]
ENSG00000167476	JSRP1	HGNC	protein_coding	KNOWN	19	2252250	2256422	-1	ensembl	junctional sarcoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:24963]
ENSG00000167483	FAM129C	HGNC	protein_coding	KNOWN	19	17634110	17664647	1	ensembl	family with sequence similarity 129, member C [Source:HGNC Symbol;Acc:24130]
ENSG00000167487	KLHL26	HGNC	protein_coding	KNOWN	19	18747838	18781302	1	ensembl	kelch-like 26 (Drosophila) [Source:HGNC Symbol;Acc:25623]
ENSG00000167491	GATAD2A	HGNC	protein_coding	KNOWN	19	19496639	19619740	1	ensembl	GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:29989]
ENSG00000167508	MVD	HGNC	protein_coding	KNOWN	16	88718343	88729569	-1	ensembl	mevalonate (diphospho) decarboxylase [Source:HGNC Symbol;Acc:7529]
ENSG00000167513	CDT1	HGNC	protein_coding	KNOWN	16	88869621	88875666	1	ensembl	chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:24576]
ENSG00000167515	TRAPPC2L	HGNC	protein_coding	KNOWN	16	88922628	88929094	1	ensembl	trafficking protein particle complex 2-like [Source:HGNC Symbol;Acc:30887]
ENSG00000167522	ANKRD11	HGNC	protein_coding	KNOWN	16	89334038	89556969	-1	ensembl	ankyrin repeat domain 11 [Source:HGNC Symbol;Acc:21316]
ENSG00000167523	C16orf55	HGNC	protein_coding	KNOWN	16	89724210	89737680	1	ensembl	chromosome 16 open reading frame 55 [Source:HGNC Symbol;Acc:26463]
ENSG00000167524	AC005726.6	Clone_based_vega_gene	protein_coding	KNOWN	17	26907030	26941474	-1	ensembl	Uncharacterized serine/threonine-protein kinase SgK494  [Source:UniProtKB/Swiss-Prot;Acc:Q96LW2]
ENSG00000167525	PROCA1	HGNC	protein_coding	KNOWN	17	27030215	27038872	-1	ensembl	protein interacting with cyclin A1 [Source:HGNC Symbol;Acc:28600]
ENSG00000167526	RPL13	HGNC	protein_coding	KNOWN	16	89627065	89630950	1	ensembl	ribosomal protein L13 [Source:HGNC Symbol;Acc:10303]
ENSG00000167528	ZNF641	HGNC	protein_coding	KNOWN	12	48733791	48745197	-1	ensembl	zinc finger protein 641 [Source:HGNC Symbol;Acc:31834]
ENSG00000167531	LALBA	HGNC	protein_coding	KNOWN	12	48961467	48963849	-1	ensembl	lactalbumin, alpha- [Source:HGNC Symbol;Acc:6480]
ENSG00000167535	CACNB3	HGNC	protein_coding	KNOWN	12	49207577	49222724	1	ensembl	calcium channel, voltage-dependent, beta 3 subunit [Source:HGNC Symbol;Acc:1403]
ENSG00000167536	DHRS13	HGNC	protein_coding	KNOWN	17	27224799	27230089	-1	ensembl	dehydrogenase/reductase (SDR family) member 13 [Source:HGNC Symbol;Acc:28326]
ENSG00000167543	TP53I13	HGNC	protein_coding	KNOWN	17	27895739	27900172	1	ensembl	tumor protein p53 inducible protein 13 [Source:HGNC Symbol;Acc:25102]
ENSG00000167548	MLL2	HGNC	protein_coding	KNOWN	12	49412758	49453557	-1	ensembl	myeloid/lymphoid or mixed-lineage leukemia 2 [Source:HGNC Symbol;Acc:7133]
ENSG00000167549	CORO6	HGNC	protein_coding	KNOWN	17	27941774	27949917	-1	ensembl	coronin 6 [Source:HGNC Symbol;Acc:21356]
ENSG00000167550	RHEBL1	HGNC	protein_coding	KNOWN	12	49458468	49463808	-1	ensembl	Ras homolog enriched in brain like 1 [Source:HGNC Symbol;Acc:21166]
ENSG00000167552	TUBA1A	HGNC	protein_coding	KNOWN	12	49578579	49583107	-1	ensembl	tubulin, alpha 1a [Source:HGNC Symbol;Acc:20766]
ENSG00000167553	TUBA1C	HGNC	protein_coding	KNOWN	12	49582519	49667116	1	ensembl	tubulin, alpha 1c [Source:HGNC Symbol;Acc:20768]
ENSG00000167554	ZNF610	HGNC	protein_coding	KNOWN	19	52839498	52870375	1	ensembl	zinc finger protein 610 [Source:HGNC Symbol;Acc:26687]
ENSG00000167555	ZNF528	HGNC	protein_coding	KNOWN	19	52901102	52921657	1	ensembl	zinc finger protein 528 [Source:HGNC Symbol;Acc:29384]
ENSG00000167562	ZNF701	HGNC	protein_coding	KNOWN	19	53073526	53090427	1	ensembl	zinc finger protein 701 [Source:HGNC Symbol;Acc:25597]
ENSG00000167565	SERTAD3	HGNC	protein_coding	KNOWN	19	40946749	40950282	-1	ensembl	SERTA domain containing 3 [Source:HGNC Symbol;Acc:17931]
ENSG00000167566	NCKAP5L	HGNC	protein_coding	KNOWN	12	50184929	50222533	-1	ensembl	NCK-associated protein 5-like [Source:HGNC Symbol;Acc:29321]
ENSG00000167578	RAB4B	HGNC	protein_coding	KNOWN	19	41284171	41302847	1	ensembl	RAB4B, member RAS oncogene family [Source:HGNC Symbol;Acc:9782]
ENSG00000167580	AQP2	HGNC	protein_coding	KNOWN	12	50344524	50352664	1	ensembl	aquaporin 2 (collecting duct) [Source:HGNC Symbol;Acc:634]
ENSG00000167588	GPD1	HGNC	protein_coding	KNOWN	12	50497602	50505102	1	ensembl	glycerol-3-phosphate dehydrogenase 1 (soluble) [Source:HGNC Symbol;Acc:4455]
ENSG00000167595	C19orf55	HGNC	protein_coding	KNOWN	19	36249044	36260766	1	ensembl	chromosome 19 open reading frame 55 [Source:HGNC Symbol;Acc:25204]
ENSG00000167600	CYP2S1	HGNC	protein_coding	KNOWN	19	41699115	41713443	1	ensembl	cytochrome P450, family 2, subfamily S, polypeptide 1 [Source:HGNC Symbol;Acc:15654]
ENSG00000167601	AXL	HGNC	protein_coding	KNOWN	19	41725108	41767670	1	ensembl	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:905]
ENSG00000167604	NFKBID	HGNC	protein_coding	KNOWN	19	36379143	36393185	-1	ensembl	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta [Source:HGNC Symbol;Acc:15671]
ENSG00000167608	TMC4	HGNC	protein_coding	KNOWN	19	54663846	54676944	-1	ensembl	transmembrane channel-like 4 [Source:HGNC Symbol;Acc:22998]
ENSG00000167612	ANKRD33	HGNC	protein_coding	KNOWN	12	52281744	52285448	1	ensembl	ankyrin repeat domain 33 [Source:HGNC Symbol;Acc:13788]
